Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-01-31,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,590.83,29,208.35,Government Tender
2023-02-01,Insulin Glargine Pen,Diabetes Care,USA,778.48,13,393.24,Government Tender
2023-02-01,Omeprazole 20mg (28ct),Gastro,Brazil,276.5,22,104.46,Retail Pharmacy
2023-02-01,Loratadine 10mg (14ct),Allergy,Brazil,335.03,39,126.41,Retail Pharmacy
2023-02-01,Atorvastatin 20mg (30ct),Cardiovascular,Japan,149.38,9,63.25,Hospital
2023-02-01,Insulin Glargine Pen,Diabetes Care,USA,885.85,13,398.52,Government Tender
2023-02-01,Atorvastatin 20mg (30ct),Cardiovascular,India,973.05,59,437.28,Government Tender
2023-02-02,Salbutamol Inhaler,Respiratory,Germany,987.75,41,360.39,Retail Pharmacy
2023-02-02,Ibuprofen 400mg (30ct),Pain Relief,USA,75.6,12,25.99,Retail Pharmacy
2023-02-02,Ibuprofen 400mg (30ct),Pain Relief,India,254.46,41,86.87,Hospital
2023-02-02,Loratadine 10mg (14ct),Allergy,UK,387.24,45,150.47,Government Tender
2023-02-02,Insulin Glargine Pen,Diabetes Care,UK,1349.91,22,659.81,Government Tender
2023-02-02,Amoxicillin 500mg (20ct),Antibiotics,India,222.19,15,85.79,Government Tender
2023-02-02,Loratadine 10mg (14ct),Allergy,Japan,55.32,6,20.02,Government Tender
2023-02-02,Atorvastatin 20mg (30ct),Cardiovascular,Germany,800.86,47,340.73,Government Tender
2023-02-02,Insulin Glargine Pen,Diabetes Care,Brazil,1264.02,17,549.38,Retail Pharmacy
2023-02-02,Omeprazole 20mg (28ct),Gastro,USA,274.55,23,108.63,Retail Pharmacy
2023-02-02,Ibuprofen 400mg (30ct),Pain Relief,Brazil,161.63,27,58.87,Hospital
2023-02-02,Atorvastatin 20mg (30ct),Cardiovascular,India,279.36,14,96.61,Government Tender
2023-02-02,Insulin Glargine Pen,Diabetes Care,Japan,483.46,8,255.97,Retail Pharmacy
2023-02-03,Amoxicillin 500mg (20ct),Antibiotics,India,306.29,24,132.82,Retail Pharmacy
2023-02-03,Multivitamin Complex,Supplements,Brazil,210.62,14,79.56,Retail Pharmacy
2023-02-03,Atorvastatin 20mg (30ct),Cardiovascular,UK,175.0,10,71.24,Hospital
2023-02-03,Salbutamol Inhaler,Respiratory,Japan,705.81,35,320.26,Government Tender
2023-02-03,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,148.73,9,67.3,Hospital
2023-02-03,Salbutamol Inhaler,Respiratory,Germany,192.42,9,78.99,Government Tender
2023-02-03,Amoxicillin 500mg (20ct),Antibiotics,UK,206.41,15,86.07,Government Tender
2023-02-04,Ibuprofen 400mg (30ct),Pain Relief,UK,581.85,82,164.37,Government Tender
2023-02-04,Salbutamol Inhaler,Respiratory,Germany,617.07,27,247.48,Retail Pharmacy
2023-02-04,Amoxicillin 500mg (20ct),Antibiotics,Japan,735.27,49,284.01,Hospital
2023-02-04,Omeprazole 20mg (28ct),Gastro,Brazil,60.03,5,25.17,Retail Pharmacy
2023-02-04,Salbutamol Inhaler,Respiratory,UK,455.26,19,169.35,Government Tender
2023-02-04,Atorvastatin 20mg (30ct),Cardiovascular,UK,277.51,15,106.12,Hospital
2023-02-04,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,242.27,13,96.97,Retail Pharmacy
2023-02-04,Multivitamin Complex,Supplements,Japan,305.34,21,112.88,Retail Pharmacy
2023-02-04,Amoxicillin 500mg (20ct),Antibiotics,UK,237.43,16,89.84,Government Tender
2023-02-05,Salbutamol Inhaler,Respiratory,UK,409.33,19,173.64,Government Tender
2023-02-05,Salbutamol Inhaler,Respiratory,UK,130.58,6,56.09,Hospital
2023-02-05,Multivitamin Complex,Supplements,Japan,276.75,18,99.5,Hospital
2023-02-05,Insulin Glargine Pen,Diabetes Care,UK,1500.25,22,649.38,Hospital
2023-02-05,Atorvastatin 20mg (30ct),Cardiovascular,Japan,739.79,41,294.45,Retail Pharmacy
2023-02-06,Loratadine 10mg (14ct),Allergy,UK,384.37,39,131.29,Hospital
2023-02-06,Salbutamol Inhaler,Respiratory,Germany,168.3,8,74.58,Retail Pharmacy
2023-02-06,Ibuprofen 400mg (30ct),Pain Relief,Brazil,149.52,22,45.31,Retail Pharmacy
2023-02-06,Salbutamol Inhaler,Respiratory,Brazil,327.5,15,141.97,Government Tender
2023-02-06,Loratadine 10mg (14ct),Allergy,Japan,149.52,15,49.66,Hospital
2023-02-06,Salbutamol Inhaler,Respiratory,USA,684.88,32,289.32,Hospital
2023-02-06,Salbutamol Inhaler,Respiratory,Japan,1405.38,66,626.06,Government Tender
2023-02-06,Omeprazole 20mg (28ct),Gastro,Germany,54.13,4,19.91,Government Tender
2023-02-06,Amoxicillin 500mg (20ct),Antibiotics,India,139.99,11,62.34,Retail Pharmacy
2023-02-07,Multivitamin Complex,Supplements,India,395.77,30,162.01,Retail Pharmacy
2023-02-07,Loratadine 10mg (14ct),Allergy,UK,179.27,18,60.36,Retail Pharmacy
2023-02-07,Atorvastatin 20mg (30ct),Cardiovascular,Germany,197.98,12,82.61,Retail Pharmacy
2023-02-07,Ibuprofen 400mg (30ct),Pain Relief,India,103.56,16,34.62,Retail Pharmacy
2023-02-07,Loratadine 10mg (14ct),Allergy,UK,301.79,29,98.77,Government Tender
2023-02-07,Ibuprofen 400mg (30ct),Pain Relief,UK,161.49,24,50.75,Retail Pharmacy
2023-02-07,Ibuprofen 400mg (30ct),Pain Relief,UK,154.1,25,55.04,Retail Pharmacy
2023-02-07,Amoxicillin 500mg (20ct),Antibiotics,Germany,438.35,29,168.05,Government Tender
2023-02-07,Insulin Glargine Pen,Diabetes Care,UK,2683.61,46,1395.07,Retail Pharmacy
2023-02-07,Ibuprofen 400mg (30ct),Pain Relief,Brazil,233.84,41,89.23,Hospital
2023-02-08,Omeprazole 20mg (28ct),Gastro,Brazil,196.0,18,85.57,Hospital
2023-02-08,Amoxicillin 500mg (20ct),Antibiotics,Brazil,388.33,27,155.84,Retail Pharmacy
2023-02-08,Atorvastatin 20mg (30ct),Cardiovascular,USA,310.25,15,107.95,Government Tender
2023-02-08,Salbutamol Inhaler,Respiratory,UK,538.63,26,226.66,Retail Pharmacy
2023-02-08,Multivitamin Complex,Supplements,Germany,459.08,32,170.49,Hospital
2023-02-08,Amoxicillin 500mg (20ct),Antibiotics,Japan,545.95,45,268.07,Government Tender
2023-02-08,Omeprazole 20mg (28ct),Gastro,Germany,167.45,13,61.78,Government Tender
2023-02-08,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,574.64,31,231.28,Hospital
2023-02-08,Amoxicillin 500mg (20ct),Antibiotics,Germany,193.16,14,84.6,Hospital
2023-02-08,Loratadine 10mg (14ct),Allergy,Japan,204.77,20,65.3,Government Tender
2023-02-08,Ibuprofen 400mg (30ct),Pain Relief,USA,113.89,20,40.38,Hospital
2023-02-09,Salbutamol Inhaler,Respiratory,USA,380.49,18,170.86,Government Tender
2023-02-09,Loratadine 10mg (14ct),Allergy,UK,377.46,36,121.25,Government Tender
2023-02-09,Ibuprofen 400mg (30ct),Pain Relief,Germany,139.28,21,45.87,Hospital
2023-02-09,Ibuprofen 400mg (30ct),Pain Relief,Japan,65.74,10,20.8,Retail Pharmacy
2023-02-10,Atorvastatin 20mg (30ct),Cardiovascular,USA,274.68,15,106.99,Retail Pharmacy
2023-02-10,Insulin Glargine Pen,Diabetes Care,India,820.96,13,397.53,Hospital
2023-02-10,Multivitamin Complex,Supplements,India,651.59,40,223.53,Hospital
2023-02-10,Amoxicillin 500mg (20ct),Antibiotics,USA,147.06,10,56.75,Retail Pharmacy
2023-02-10,Omeprazole 20mg (28ct),Gastro,Germany,189.08,16,76.82,Government Tender
2023-02-10,Salbutamol Inhaler,Respiratory,UK,460.63,23,203.76,Hospital
2023-02-10,Multivitamin Complex,Supplements,Germany,550.07,34,182.15,Government Tender
2023-02-10,Multivitamin Complex,Supplements,USA,374.77,27,150.19,Government Tender
2023-02-10,Ibuprofen 400mg (30ct),Pain Relief,Japan,148.78,22,44.11,Retail Pharmacy
2023-02-10,Ibuprofen 400mg (30ct),Pain Relief,Germany,133.57,22,44.47,Government Tender
2023-02-11,Multivitamin Complex,Supplements,India,389.56,29,153.47,Government Tender
2023-02-11,Loratadine 10mg (14ct),Allergy,India,513.78,58,201.26,Government Tender
2023-02-11,Omeprazole 20mg (28ct),Gastro,UK,368.06,27,128.07,Government Tender
2023-02-11,Ibuprofen 400mg (30ct),Pain Relief,UK,84.55,12,25.71,Government Tender
2023-02-11,Insulin Glargine Pen,Diabetes Care,UK,2964.33,43,1287.59,Government Tender
2023-02-11,Atorvastatin 20mg (30ct),Cardiovascular,USA,276.12,16,110.33,Government Tender
2023-02-12,Ibuprofen 400mg (30ct),Pain Relief,UK,199.61,35,75.42,Retail Pharmacy
2023-02-12,Atorvastatin 20mg (30ct),Cardiovascular,USA,559.94,28,210.21,Government Tender
2023-02-12,Loratadine 10mg (14ct),Allergy,Brazil,364.03,37,129.49,Hospital
2023-02-12,Omeprazole 20mg (28ct),Gastro,Germany,276.37,21,105.72,Retail Pharmacy
2023-02-12,Loratadine 10mg (14ct),Allergy,Germany,171.89,16,53.55,Retail Pharmacy
2023-02-12,Multivitamin Complex,Supplements,USA,706.78,43,240.57,Government Tender
2023-02-12,Insulin Glargine Pen,Diabetes Care,Brazil,1837.37,25,777.0,Hospital
2023-02-12,Atorvastatin 20mg (30ct),Cardiovascular,Germany,388.96,21,154.12,Hospital
2023-02-12,Multivitamin Complex,Supplements,USA,282.45,18,101.93,Hospital
2023-02-12,Loratadine 10mg (14ct),Allergy,UK,262.59,30,106.46,Government Tender
2023-02-13,Salbutamol Inhaler,Respiratory,India,507.39,26,248.25,Retail Pharmacy
2023-02-13,Amoxicillin 500mg (20ct),Antibiotics,Japan,457.69,35,209.45,Retail Pharmacy
2023-02-13,Salbutamol Inhaler,Respiratory,Japan,757.76,33,309.15,Retail Pharmacy
2023-02-13,Insulin Glargine Pen,Diabetes Care,Germany,2790.53,47,1412.44,Retail Pharmacy
2023-02-13,Omeprazole 20mg (28ct),Gastro,Germany,141.6,12,59.04,Government Tender
2023-02-13,Amoxicillin 500mg (20ct),Antibiotics,Japan,155.78,12,67.72,Hospital
2023-02-13,Ibuprofen 400mg (30ct),Pain Relief,Japan,145.93,24,48.08,Retail Pharmacy
2023-02-14,Multivitamin Complex,Supplements,India,249.01,17,90.95,Government Tender
2023-02-14,Multivitamin Complex,Supplements,Brazil,369.54,24,138.0,Retail Pharmacy
2023-02-14,Ibuprofen 400mg (30ct),Pain Relief,India,233.66,33,71.09,Government Tender
2023-02-14,Atorvastatin 20mg (30ct),Cardiovascular,Germany,605.52,36,248.85,Retail Pharmacy
2023-02-14,Loratadine 10mg (14ct),Allergy,Brazil,202.8,22,77.83,Retail Pharmacy
2023-02-14,Ibuprofen 400mg (30ct),Pain Relief,Brazil,214.57,31,65.24,Retail Pharmacy
2023-02-14,Multivitamin Complex,Supplements,Japan,786.27,48,267.74,Government Tender
2023-02-14,Salbutamol Inhaler,Respiratory,USA,318.05,15,140.19,Retail Pharmacy
2023-02-14,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,16.22,1,7.52,Hospital
2023-02-15,Insulin Glargine Pen,Diabetes Care,India,1957.87,27,871.81,Government Tender
2023-02-15,Ibuprofen 400mg (30ct),Pain Relief,Brazil,119.15,21,42.51,Retail Pharmacy
2023-02-15,Insulin Glargine Pen,Diabetes Care,UK,4124.98,60,1874.29,Government Tender
2023-02-15,Salbutamol Inhaler,Respiratory,UK,660.95,33,302.92,Hospital
2023-02-15,Insulin Glargine Pen,Diabetes Care,UK,709.2,10,294.62,Government Tender
2023-02-15,Omeprazole 20mg (28ct),Gastro,Japan,177.22,14,71.99,Government Tender
2023-02-15,Salbutamol Inhaler,Respiratory,India,371.55,16,148.95,Government Tender
2023-02-15,Loratadine 10mg (14ct),Allergy,UK,159.79,16,52.63,Retail Pharmacy
2023-02-15,Amoxicillin 500mg (20ct),Antibiotics,Japan,247.44,18,104.83,Retail Pharmacy
2023-02-15,Amoxicillin 500mg (20ct),Antibiotics,UK,436.41,32,179.65,Retail Pharmacy
2023-02-15,Omeprazole 20mg (28ct),Gastro,Japan,76.53,6,30.39,Retail Pharmacy
2023-02-15,Amoxicillin 500mg (20ct),Antibiotics,UK,253.15,18,108.38,Hospital
2023-02-15,Salbutamol Inhaler,Respiratory,Germany,406.28,17,160.91,Retail Pharmacy
2023-02-16,Multivitamin Complex,Supplements,Japan,128.86,9,51.44,Hospital
2023-02-16,Loratadine 10mg (14ct),Allergy,USA,293.34,28,98.4,Retail Pharmacy
2023-02-16,Atorvastatin 20mg (30ct),Cardiovascular,UK,508.25,30,209.94,Hospital
2023-02-16,Salbutamol Inhaler,Respiratory,Germany,492.21,25,220.04,Government Tender
2023-02-16,Loratadine 10mg (14ct),Allergy,UK,359.31,35,115.13,Retail Pharmacy
2023-02-16,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,751.69,45,308.57,Retail Pharmacy
2023-02-16,Amoxicillin 500mg (20ct),Antibiotics,Germany,265.38,19,113.98,Hospital
2023-02-16,Multivitamin Complex,Supplements,Japan,374.18,27,143.41,Retail Pharmacy
2023-02-16,Ibuprofen 400mg (30ct),Pain Relief,USA,263.85,44,96.66,Government Tender
2023-02-16,Loratadine 10mg (14ct),Allergy,India,577.34,56,199.26,Retail Pharmacy
2023-02-16,Ibuprofen 400mg (30ct),Pain Relief,USA,160.46,24,51.76,Government Tender
2023-02-16,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,411.95,20,148.16,Retail Pharmacy
2023-02-16,Multivitamin Complex,Supplements,USA,153.01,10,52.9,Government Tender
2023-02-17,Omeprazole 20mg (28ct),Gastro,Germany,150.05,13,61.46,Government Tender
2023-02-17,Salbutamol Inhaler,Respiratory,Brazil,523.12,26,228.18,Retail Pharmacy
2023-02-17,Ibuprofen 400mg (30ct),Pain Relief,India,141.18,24,50.94,Government Tender
2023-02-17,Atorvastatin 20mg (30ct),Cardiovascular,USA,579.47,32,229.04,Retail Pharmacy
2023-02-17,Salbutamol Inhaler,Respiratory,Japan,403.36,19,173.46,Government Tender
2023-02-17,Amoxicillin 500mg (20ct),Antibiotics,Germany,356.49,26,143.29,Retail Pharmacy
2023-02-17,Atorvastatin 20mg (30ct),Cardiovascular,India,212.64,12,89.64,Hospital
2023-02-17,Ibuprofen 400mg (30ct),Pain Relief,Brazil,743.6,122,248.04,Government Tender
2023-02-17,Amoxicillin 500mg (20ct),Antibiotics,Germany,111.39,9,50.54,Hospital
2023-02-18,Omeprazole 20mg (28ct),Gastro,UK,365.14,27,126.9,Retail Pharmacy
2023-02-18,Multivitamin Complex,Supplements,Germany,287.43,22,118.8,Retail Pharmacy
2023-02-18,Amoxicillin 500mg (20ct),Antibiotics,USA,220.73,18,103.34,Government Tender
2023-02-18,Loratadine 10mg (14ct),Allergy,Germany,417.98,41,145.54,Hospital
2023-02-18,Amoxicillin 500mg (20ct),Antibiotics,Brazil,402.17,26,157.75,Government Tender
2023-02-18,Multivitamin Complex,Supplements,Germany,99.83,7,38.94,Government Tender
2023-02-18,Ibuprofen 400mg (30ct),Pain Relief,UK,39.96,7,14.03,Hospital
2023-02-19,Insulin Glargine Pen,Diabetes Care,Japan,1725.96,26,772.6,Hospital
2023-02-19,Amoxicillin 500mg (20ct),Antibiotics,UK,311.35,21,127.1,Hospital
2023-02-19,Atorvastatin 20mg (30ct),Cardiovascular,Japan,235.8,13,89.31,Hospital
2023-02-19,Amoxicillin 500mg (20ct),Antibiotics,UK,453.6,32,181.54,Hospital
2023-02-19,Loratadine 10mg (14ct),Allergy,USA,85.97,10,33.38,Hospital
2023-02-19,Salbutamol Inhaler,Respiratory,USA,647.48,34,307.89,Hospital
2023-02-19,Atorvastatin 20mg (30ct),Cardiovascular,UK,318.44,16,118.23,Government Tender
2023-02-20,Ibuprofen 400mg (30ct),Pain Relief,Germany,65.13,10,19.98,Hospital
2023-02-20,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,515.16,25,182.3,Hospital
2023-02-20,Insulin Glargine Pen,Diabetes Care,USA,681.58,10,296.28,Government Tender
2023-02-20,Omeprazole 20mg (28ct),Gastro,Brazil,197.61,17,79.96,Government Tender
2023-02-20,Amoxicillin 500mg (20ct),Antibiotics,UK,393.43,30,181.55,Government Tender
2023-02-20,Insulin Glargine Pen,Diabetes Care,Germany,295.05,5,160.59,Government Tender
2023-02-20,Loratadine 10mg (14ct),Allergy,Brazil,235.61,22,72.31,Hospital
2023-02-20,Atorvastatin 20mg (30ct),Cardiovascular,USA,509.25,29,207.98,Hospital
2023-02-20,Amoxicillin 500mg (20ct),Antibiotics,Germany,173.71,12,71.63,Retail Pharmacy
2023-02-21,Multivitamin Complex,Supplements,USA,217.7,15,86.09,Government Tender
2023-02-21,Loratadine 10mg (14ct),Allergy,India,318.79,30,102.68,Retail Pharmacy
2023-02-21,Salbutamol Inhaler,Respiratory,USA,396.62,19,169.53,Hospital
2023-02-21,Multivitamin Complex,Supplements,USA,127.65,8,45.98,Retail Pharmacy
2023-02-21,Atorvastatin 20mg (30ct),Cardiovascular,Japan,453.2,26,188.17,Retail Pharmacy
2023-02-21,Insulin Glargine Pen,Diabetes Care,USA,1111.95,16,487.76,Retail Pharmacy
2023-02-21,Insulin Glargine Pen,Diabetes Care,Germany,299.72,5,151.22,Government Tender
2023-02-22,Salbutamol Inhaler,Respiratory,Germany,391.24,17,161.44,Retail Pharmacy
2023-02-22,Atorvastatin 20mg (30ct),Cardiovascular,India,258.34,15,107.86,Retail Pharmacy
2023-02-22,Salbutamol Inhaler,Respiratory,India,619.17,27,248.9,Government Tender
2023-02-22,Ibuprofen 400mg (30ct),Pain Relief,Germany,47.94,8,15.98,Retail Pharmacy
2023-02-22,Amoxicillin 500mg (20ct),Antibiotics,Germany,77.87,5,28.87,Hospital
2023-02-22,Omeprazole 20mg (28ct),Gastro,Japan,39.23,3,15.39,Retail Pharmacy
2023-02-22,Atorvastatin 20mg (30ct),Cardiovascular,Germany,260.47,16,109.58,Government Tender
2023-02-22,Multivitamin Complex,Supplements,Brazil,302.72,22,121.29,Government Tender
2023-02-23,Ibuprofen 400mg (30ct),Pain Relief,Japan,215.22,32,64.95,Government Tender
2023-02-23,Omeprazole 20mg (28ct),Gastro,Japan,223.87,17,86.03,Government Tender
2023-02-23,Loratadine 10mg (14ct),Allergy,Germany,80.66,8,26.04,Government Tender
2023-02-23,Salbutamol Inhaler,Respiratory,Japan,575.58,25,223.62,Retail Pharmacy
2023-02-23,Atorvastatin 20mg (30ct),Cardiovascular,Japan,180.85,10,72.41,Hospital
2023-02-23,Salbutamol Inhaler,Respiratory,Germany,312.57,13,120.71,Hospital
2023-02-24,Ibuprofen 400mg (30ct),Pain Relief,UK,245.56,38,83.69,Government Tender
2023-02-24,Amoxicillin 500mg (20ct),Antibiotics,Brazil,642.38,43,255.17,Retail Pharmacy
2023-02-24,Omeprazole 20mg (28ct),Gastro,UK,327.97,25,118.86,Government Tender
2023-02-24,Atorvastatin 20mg (30ct),Cardiovascular,Germany,715.54,38,269.75,Retail Pharmacy
2023-02-24,Atorvastatin 20mg (30ct),Cardiovascular,UK,352.24,19,131.9,Retail Pharmacy
2023-02-24,Multivitamin Complex,Supplements,Brazil,126.32,8,43.97,Retail Pharmacy
2023-02-24,Salbutamol Inhaler,Respiratory,UK,720.69,31,275.19,Government Tender
2023-02-24,Multivitamin Complex,Supplements,USA,355.39,22,116.18,Retail Pharmacy
2023-02-24,Amoxicillin 500mg (20ct),Antibiotics,UK,617.69,46,260.55,Government Tender
2023-02-24,Amoxicillin 500mg (20ct),Antibiotics,USA,661.78,46,253.57,Hospital
2023-02-24,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,579.58,33,236.42,Retail Pharmacy
2023-02-25,Salbutamol Inhaler,Respiratory,UK,235.74,11,104.68,Retail Pharmacy
2023-02-25,Amoxicillin 500mg (20ct),Antibiotics,Japan,350.56,29,172.96,Hospital
2023-02-25,Multivitamin Complex,Supplements,USA,462.31,29,155.47,Government Tender
2023-02-25,Omeprazole 20mg (28ct),Gastro,Germany,76.41,7,35.48,Retail Pharmacy
2023-02-25,Omeprazole 20mg (28ct),Gastro,Germany,260.29,20,99.48,Hospital
2023-02-25,Loratadine 10mg (14ct),Allergy,Japan,387.08,37,128.76,Hospital
2023-02-25,Ibuprofen 400mg (30ct),Pain Relief,Germany,80.56,14,30.3,Retail Pharmacy
2023-02-25,Insulin Glargine Pen,Diabetes Care,USA,776.44,12,358.8,Government Tender
2023-02-25,Multivitamin Complex,Supplements,Brazil,524.88,39,210.64,Hospital
2023-02-26,Multivitamin Complex,Supplements,Brazil,323.15,25,133.0,Government Tender
2023-02-26,Atorvastatin 20mg (30ct),Cardiovascular,India,89.91,5,35.04,Government Tender
2023-02-26,Multivitamin Complex,Supplements,India,692.4,50,267.6,Hospital
2023-02-26,Amoxicillin 500mg (20ct),Antibiotics,USA,536.06,36,212.18,Retail Pharmacy
2023-02-26,Omeprazole 20mg (28ct),Gastro,India,137.45,10,51.45,Retail Pharmacy
2023-02-26,Ibuprofen 400mg (30ct),Pain Relief,India,7.05,1,2.13,Hospital
2023-02-26,Amoxicillin 500mg (20ct),Antibiotics,Japan,75.71,6,35.15,Hospital
2023-02-26,Multivitamin Complex,Supplements,India,561.31,43,232.75,Retail Pharmacy
2023-02-27,Salbutamol Inhaler,Respiratory,Japan,279.18,13,123.62,Retail Pharmacy
2023-02-27,Amoxicillin 500mg (20ct),Antibiotics,India,226.69,18,104.48,Retail Pharmacy
2023-02-27,Amoxicillin 500mg (20ct),Antibiotics,USA,476.02,31,177.9,Hospital
2023-02-27,Ibuprofen 400mg (30ct),Pain Relief,India,235.68,33,66.4,Retail Pharmacy
2023-02-27,Insulin Glargine Pen,Diabetes Care,India,2184.2,35,1089.72,Retail Pharmacy
2023-02-27,Omeprazole 20mg (28ct),Gastro,Japan,160.66,14,70.43,Retail Pharmacy
2023-02-27,Omeprazole 20mg (28ct),Gastro,Japan,189.82,14,71.1,Hospital
2023-02-27,Atorvastatin 20mg (30ct),Cardiovascular,India,257.27,14,97.05,Hospital
2023-02-27,Omeprazole 20mg (28ct),Gastro,UK,37.65,3,14.13,Retail Pharmacy
2023-02-27,Salbutamol Inhaler,Respiratory,Brazil,560.63,26,239.7,Retail Pharmacy
2023-02-27,Amoxicillin 500mg (20ct),Antibiotics,USA,65.09,5,29.27,Government Tender
2023-02-28,Omeprazole 20mg (28ct),Gastro,Germany,214.23,17,86.52,Retail Pharmacy
2023-02-28,Insulin Glargine Pen,Diabetes Care,India,369.04,5,147.8,Hospital
2023-02-28,Ibuprofen 400mg (30ct),Pain Relief,Brazil,219.04,37,77.75,Hospital
2023-02-28,Insulin Glargine Pen,Diabetes Care,Brazil,1291.78,18,556.16,Retail Pharmacy
2023-02-28,Omeprazole 20mg (28ct),Gastro,Japan,140.43,13,64.35,Hospital
2023-02-28,Insulin Glargine Pen,Diabetes Care,USA,1875.3,26,774.29,Government Tender
2023-02-28,Atorvastatin 20mg (30ct),Cardiovascular,USA,715.95,38,261.66,Government Tender
2023-02-28,Amoxicillin 500mg (20ct),Antibiotics,Germany,221.83,16,93.47,Retail Pharmacy
2023-02-28,Loratadine 10mg (14ct),Allergy,UK,224.24,26,90.44,Government Tender
2023-02-28,Salbutamol Inhaler,Respiratory,Brazil,835.03,34,307.16,Government Tender
2023-02-28,Salbutamol Inhaler,Respiratory,Brazil,249.53,13,112.86,Hospital
2023-02-28,Ibuprofen 400mg (30ct),Pain Relief,Germany,128.39,18,39.66,Retail Pharmacy
2023-02-28,Loratadine 10mg (14ct),Allergy,India,57.68,6,20.38,Government Tender
2023-02-28,Amoxicillin 500mg (20ct),Antibiotics,UK,164.53,12,72.63,Hospital
2023-03-01,Amoxicillin 500mg (20ct),Antibiotics,Japan,688.05,54,324.16,Government Tender
2023-03-01,Multivitamin Complex,Supplements,Japan,98.41,7,36.7,Hospital
2023-03-01,Salbutamol Inhaler,Respiratory,UK,478.8,23,210.78,Government Tender
2023-03-01,Omeprazole 20mg (28ct),Gastro,Japan,149.21,11,56.08,Hospital
2023-03-01,Amoxicillin 500mg (20ct),Antibiotics,India,279.73,22,130.43,Government Tender
2023-03-02,Salbutamol Inhaler,Respiratory,Japan,364.63,17,156.77,Retail Pharmacy
2023-03-02,Loratadine 10mg (14ct),Allergy,Japan,274.76,27,88.96,Retail Pharmacy
2023-03-02,Atorvastatin 20mg (30ct),Cardiovascular,USA,331.93,17,120.64,Hospital
2023-03-02,Atorvastatin 20mg (30ct),Cardiovascular,USA,661.11,32,219.73,Retail Pharmacy
2023-03-02,Multivitamin Complex,Supplements,India,113.87,8,43.25,Hospital
2023-03-02,Omeprazole 20mg (28ct),Gastro,UK,231.86,20,99.89,Retail Pharmacy
2023-03-02,Omeprazole 20mg (28ct),Gastro,Germany,126.42,10,51.12,Hospital
