Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-02-11,Yoga Mat,Fitness,Spain,944.75,25,357.59,Online
2023-02-11,Cotton T-Shirt,Apparel,Germany,112.9,6,45.99,Online
2023-02-12,Yoga Mat,Fitness,Germany,781.94,22,312.02,Wholesale
2023-02-12,Wireless Earbuds,Electronics,Netherlands,2906.65,23,1420.97,Online
2023-02-12,Yoga Mat,Fitness,Netherlands,1072.99,29,407.15,In-Store
2023-02-12,Adjustable Dumbbells,Fitness,Germany,3733.78,20,2164.83,In-Store
2023-02-12,Smartwatch Lite,Electronics,Germany,6841.14,41,3165.38,In-Store
2023-02-12,Running Shoes Pro,Footwear,Germany,773.91,8,334.18,Wholesale
2023-02-12,Trail Sneakers,Footwear,France,1096.83,15,511.52,In-Store
2023-02-12,Cotton T-Shirt,Apparel,Spain,250.38,13,108.57,Wholesale
2023-02-12,Running Shoes Pro,Footwear,Italy,2277.91,28,1129.53,Wholesale
2023-02-12,Denim Jacket,Apparel,Spain,1534.56,19,917.27,Wholesale
2023-02-12,Smartwatch Lite,Electronics,Italy,2595.73,16,1163.03,Wholesale
2023-02-12,Trail Sneakers,Footwear,Portugal,2832.8,37,1257.77,In-Store
2023-02-13,Trail Sneakers,Footwear,Italy,1785.53,22,759.18,Online
2023-02-13,Yoga Mat,Fitness,Italy,458.81,12,166.0,Online
2023-02-13,Smartwatch Lite,Electronics,France,4209.22,26,1992.5,Wholesale
2023-02-13,Running Shoes Pro,Footwear,Germany,4274.57,46,1877.16,Online
2023-02-13,Trail Sneakers,Footwear,Netherlands,3371.14,53,1876.88,Online
2023-02-13,Running Shoes Pro,Footwear,Italy,986.3,13,551.66,Wholesale
2023-02-13,Wireless Earbuds,Electronics,Italy,3606.27,30,1866.73,Wholesale
2023-02-14,Yoga Mat,Fitness,Germany,998.13,26,354.72,In-Store
2023-02-14,Running Shoes Pro,Footwear,France,2535.53,29,1278.03,Wholesale
2023-02-14,Wireless Earbuds,Electronics,Spain,2293.24,17,1056.44,In-Store
2023-02-14,Wireless Earbuds,Electronics,Germany,1443.04,12,736.63,In-Store
2023-02-14,Adjustable Dumbbells,Fitness,Italy,4030.29,19,2026.55,Online
2023-02-14,Wireless Earbuds,Electronics,France,2258.25,16,979.98,Wholesale
2023-02-14,Adjustable Dumbbells,Fitness,Portugal,3480.95,19,2001.16,In-Store
2023-02-14,Wireless Earbuds,Electronics,Italy,3733.62,32,1877.14,In-Store
2023-02-14,Cotton T-Shirt,Apparel,Portugal,198.39,9,70.75,In-Store
2023-02-14,Wireless Earbuds,Electronics,Germany,5715.2,43,2586.48,Wholesale
2023-02-14,Wireless Earbuds,Electronics,Spain,2228.56,18,1105.29,Online
2023-02-15,Adjustable Dumbbells,Fitness,Germany,4445.59,21,2285.27,In-Store
2023-02-15,Trail Sneakers,Footwear,Netherlands,1852.54,26,895.56,Online
2023-02-15,Running Shoes Pro,Footwear,France,1153.05,14,571.93,Online
2023-02-15,Smartwatch Lite,Electronics,Italy,1593.88,11,854.66,In-Store
2023-02-15,Yoga Mat,Fitness,Germany,438.54,14,188.84,Wholesale
2023-02-15,Trail Sneakers,Footwear,France,682.86,9,324.16,Online
2023-02-15,Adjustable Dumbbells,Fitness,Netherlands,5237.3,23,2645.63,In-Store
2023-02-15,Smartwatch Lite,Electronics,Germany,3693.77,27,1927.12,Online
2023-02-15,Denim Jacket,Apparel,France,2190.89,26,1231.17,Online
2023-02-15,Smartwatch Lite,Electronics,Germany,1869.6,11,833.42,Online
2023-02-15,Yoga Mat,Fitness,Portugal,416.66,12,165.27,Online
2023-02-16,Adjustable Dumbbells,Fitness,Portugal,6132.51,27,2825.61,Online
2023-02-16,Cotton T-Shirt,Apparel,Italy,72.43,3,23.02,In-Store
2023-02-16,Denim Jacket,Apparel,Spain,1773.99,20,938.41,In-Store
2023-02-16,Cotton T-Shirt,Apparel,Portugal,669.13,31,244.82,Online
2023-02-16,Cotton T-Shirt,Apparel,Netherlands,648.84,29,225.36,In-Store
2023-02-16,Yoga Mat,Fitness,France,379.02,10,138.66,Wholesale
2023-02-16,Denim Jacket,Apparel,France,1637.03,18,834.03,Wholesale
2023-02-16,Running Shoes Pro,Footwear,Portugal,762.15,8,333.93,Wholesale
2023-02-16,Running Shoes Pro,Footwear,Italy,1961.5,24,1005.59,Wholesale
2023-02-16,Wireless Earbuds,Electronics,Portugal,4235.66,31,1832.89,In-Store
2023-02-16,Cotton T-Shirt,Apparel,Germany,407.29,18,144.71,In-Store
2023-02-17,Smartwatch Lite,Electronics,Italy,4584.44,27,1956.16,In-Store
2023-02-17,Running Shoes Pro,Footwear,Italy,1605.97,18,734.22,Wholesale
2023-02-17,Denim Jacket,Apparel,Netherlands,2155.58,21,1008.74,Wholesale
2023-02-17,Trail Sneakers,Footwear,Spain,2517.85,33,1113.88,In-Store
2023-02-17,Running Shoes Pro,Footwear,Germany,1350.3,16,644.39,Online
2023-02-17,Trail Sneakers,Footwear,Germany,1839.15,24,854.11,Online
2023-02-17,Adjustable Dumbbells,Fitness,France,2021.83,9,970.47,In-Store
2023-02-17,Cotton T-Shirt,Apparel,Netherlands,726.3,35,275.43,In-Store
2023-02-17,Trail Sneakers,Footwear,Italy,866.05,13,477.23,Wholesale
2023-02-17,Yoga Mat,Fitness,Spain,829.6,23,316.38,Online
2023-02-18,Cotton T-Shirt,Apparel,Spain,528.72,24,196.82,Wholesale
2023-02-18,Wireless Earbuds,Electronics,Italy,3190.75,23,1368.24,In-Store
2023-02-18,Yoga Mat,Fitness,Germany,1662.5,52,733.41,Online
2023-02-18,Adjustable Dumbbells,Fitness,Italy,2512.33,13,1455.72,Online
2023-02-18,Adjustable Dumbbells,Fitness,Portugal,8333.76,46,5303.58,In-Store
2023-02-18,Trail Sneakers,Footwear,France,1955.81,31,1081.28,In-Store
2023-02-18,Trail Sneakers,Footwear,Italy,3115.73,42,1482.34,Wholesale
2023-02-18,Adjustable Dumbbells,Fitness,France,3323.23,18,1937.92,Online
2023-02-19,Cotton T-Shirt,Apparel,Netherlands,770.81,41,312.42,In-Store
2023-02-19,Wireless Earbuds,Electronics,France,2063.15,16,989.2,Wholesale
2023-02-19,Adjustable Dumbbells,Fitness,Spain,2018.3,10,1115.35,In-Store
2023-02-19,Trail Sneakers,Footwear,Netherlands,693.53,9,302.3,Wholesale
2023-02-19,Trail Sneakers,Footwear,Italy,2310.94,34,1240.41,Wholesale
2023-02-19,Yoga Mat,Fitness,France,320.42,9,129.33,Wholesale
2023-02-20,Wireless Earbuds,Electronics,Germany,4096.15,30,1712.34,Wholesale
2023-02-20,Trail Sneakers,Footwear,Italy,864.61,12,403.4,Wholesale
2023-02-20,Smartwatch Lite,Electronics,Netherlands,5915.14,37,2780.52,In-Store
2023-02-20,Running Shoes Pro,Footwear,Spain,909.12,10,416.61,In-Store
2023-02-20,Cotton T-Shirt,Apparel,Spain,499.71,22,180.37,In-Store
2023-02-20,Cotton T-Shirt,Apparel,France,586.33,25,207.9,In-Store
2023-02-20,Cotton T-Shirt,Apparel,Portugal,427.37,22,175.55,In-Store
2023-02-20,Smartwatch Lite,Electronics,Germany,1800.01,11,789.87,Wholesale
2023-02-21,Trail Sneakers,Footwear,Spain,1508.28,19,679.26,Wholesale
2023-02-21,Running Shoes Pro,Footwear,France,285.32,3,129.67,Wholesale
2023-02-21,Yoga Mat,Fitness,Italy,715.05,20,270.99,Online
2023-02-21,Yoga Mat,Fitness,Portugal,376.6,11,158.05,Online
2023-02-21,Running Shoes Pro,Footwear,Portugal,1146.39,14,609.17,In-Store
2023-02-21,Yoga Mat,Fitness,Italy,883.63,26,349.82,In-Store
2023-02-21,Denim Jacket,Apparel,Portugal,3498.04,39,1859.0,Wholesale
2023-02-22,Denim Jacket,Apparel,Germany,1404.07,16,753.78,Wholesale
2023-02-22,Cotton T-Shirt,Apparel,Spain,157.91,8,65.69,In-Store
2023-02-22,Cotton T-Shirt,Apparel,Italy,391.76,20,156.84,In-Store
2023-02-22,Running Shoes Pro,Footwear,Germany,3008.83,31,1295.57,In-Store
2023-02-22,Denim Jacket,Apparel,Spain,3915.49,39,1887.02,Wholesale
2023-02-22,Denim Jacket,Apparel,Spain,2091.38,24,1176.14,Wholesale
2023-02-22,Smartwatch Lite,Electronics,Italy,2526.37,18,1294.58,Wholesale
2023-02-22,Cotton T-Shirt,Apparel,France,488.22,26,204.56,Wholesale
2023-02-22,Denim Jacket,Apparel,Germany,2124.8,25,1248.47,Wholesale
2023-02-23,Yoga Mat,Fitness,Netherlands,618.88,17,231.68,In-Store
2023-02-23,Running Shoes Pro,Footwear,Italy,5589.55,64,2736.52,In-Store
2023-02-23,Smartwatch Lite,Electronics,Netherlands,1199.53,7,520.0,In-Store
2023-02-23,Adjustable Dumbbells,Fitness,Germany,224.64,1,109.17,Online
2023-02-24,Yoga Mat,Fitness,Italy,220.17,6,82.32,Wholesale
2023-02-24,Running Shoes Pro,Footwear,Italy,951.46,12,494.02,Online
2023-02-24,Running Shoes Pro,Footwear,France,1220.11,15,629.41,In-Store
2023-02-24,Adjustable Dumbbells,Fitness,Germany,2731.66,14,1610.94,Online
2023-02-24,Yoga Mat,Fitness,Portugal,515.99,17,245.96,Online
2023-02-24,Running Shoes Pro,Footwear,Italy,2823.73,32,1362.83,In-Store
2023-02-25,Cotton T-Shirt,Apparel,Netherlands,192.56,10,80.62,Wholesale
2023-02-25,Running Shoes Pro,Footwear,Netherlands,3030.99,39,1703.62,Online
2023-02-25,Wireless Earbuds,Electronics,Portugal,3120.0,27,1596.42,Wholesale
2023-02-25,Yoga Mat,Fitness,Netherlands,321.76,10,142.92,In-Store
2023-02-25,Adjustable Dumbbells,Fitness,France,882.22,4,445.5,Online
2023-02-25,Yoga Mat,Fitness,Italy,573.6,15,201.75,In-Store
2023-02-25,Wireless Earbuds,Electronics,Portugal,3391.1,24,1464.77,Wholesale
2023-02-26,Wireless Earbuds,Electronics,Netherlands,1172.28,9,553.89,In-Store
2023-02-26,Wireless Earbuds,Electronics,Germany,3516.5,27,1576.11,Online
2023-02-26,Smartwatch Lite,Electronics,Portugal,5854.07,34,2533.19,Wholesale
2023-02-26,Running Shoes Pro,Footwear,Netherlands,462.61,5,210.09,Online
2023-02-26,Yoga Mat,Fitness,Portugal,1073.76,31,427.91,In-Store
2023-02-26,Adjustable Dumbbells,Fitness,Netherlands,3220.01,15,1717.62,Wholesale
2023-02-26,Smartwatch Lite,Electronics,Italy,1754.34,11,786.65,Wholesale
2023-02-27,Running Shoes Pro,Footwear,Germany,1353.11,17,735.89,Wholesale
2023-02-27,Denim Jacket,Apparel,Spain,2815.47,27,1247.06,Wholesale
2023-02-27,Yoga Mat,Fitness,Italy,642.24,19,259.0,In-Store
2023-02-27,Wireless Earbuds,Electronics,Netherlands,1473.09,11,671.6,Online
2023-02-27,Denim Jacket,Apparel,Spain,3563.34,36,1795.37,Online
2023-02-27,Denim Jacket,Apparel,France,1493.18,16,735.49,Online
2023-02-28,Denim Jacket,Apparel,Spain,4170.0,44,2118.58,Wholesale
2023-02-28,Trail Sneakers,Footwear,Germany,577.71,8,274.9,In-Store
2023-02-28,Trail Sneakers,Footwear,Portugal,1840.05,27,920.72,In-Store
2023-03-01,Yoga Mat,Fitness,Netherlands,573.7,16,220.19,Online
2023-03-01,Cotton T-Shirt,Apparel,Italy,1058.41,47,363.93,In-Store
2023-03-01,Yoga Mat,Fitness,Netherlands,538.29,16,226.03,In-Store
2023-03-01,Cotton T-Shirt,Apparel,Portugal,371.71,16,125.0,Online
2023-03-01,Cotton T-Shirt,Apparel,Netherlands,702.51,36,280.13,Online
2023-03-01,Denim Jacket,Apparel,Spain,3621.31,38,1827.39,In-Store
2023-03-02,Trail Sneakers,Footwear,Spain,1742.86,24,798.36,Online
2023-03-02,Adjustable Dumbbells,Fitness,France,4255.16,19,1988.29,In-Store
2023-03-02,Yoga Mat,Fitness,Netherlands,472.6,13,178.75,In-Store
2023-03-02,Adjustable Dumbbells,Fitness,France,5143.22,26,2971.4,In-Store
2023-03-02,Denim Jacket,Apparel,France,696.89,7,336.24,Wholesale
2023-03-02,Yoga Mat,Fitness,Netherlands,2094.58,59,841.4,In-Store
2023-03-02,Trail Sneakers,Footwear,Netherlands,1056.5,16,543.63,Wholesale
2023-03-02,Yoga Mat,Fitness,Portugal,1233.28,36,527.97,In-Store
2023-03-03,Running Shoes Pro,Footwear,Spain,861.68,10,407.91,In-Store
2023-03-03,Wireless Earbuds,Electronics,Italy,2709.57,20,1211.24,Wholesale
2023-03-03,Smartwatch Lite,Electronics,Netherlands,2139.23,15,1116.43,Online
2023-03-03,Adjustable Dumbbells,Fitness,France,4059.05,18,2037.44,Online
2023-03-03,Adjustable Dumbbells,Fitness,Germany,6368.18,29,3082.43,Online
2023-03-03,Adjustable Dumbbells,Fitness,Spain,7976.18,42,4850.42,Wholesale
2023-03-03,Trail Sneakers,Footwear,Italy,1227.37,18,611.49,Online
2023-03-03,Trail Sneakers,Footwear,France,778.77,10,346.6,Online
2023-03-03,Trail Sneakers,Footwear,Netherlands,1063.17,14,465.51,Wholesale
2023-03-04,Cotton T-Shirt,Apparel,Portugal,378.42,19,155.42,Wholesale
2023-03-04,Adjustable Dumbbells,Fitness,Netherlands,3325.47,15,1658.87,Online
2023-03-04,Smartwatch Lite,Electronics,Germany,3165.96,19,1364.79,Online
2023-03-04,Wireless Earbuds,Electronics,France,1807.71,16,937.63,Wholesale
2023-03-04,Adjustable Dumbbells,Fitness,Spain,2452.84,11,1152.83,Wholesale
2023-03-04,Smartwatch Lite,Electronics,Portugal,2358.63,15,1093.15,In-Store
2023-03-04,Smartwatch Lite,Electronics,Netherlands,3167.86,22,1701.95,Online
2023-03-04,Running Shoes Pro,Footwear,France,2294.61,29,1164.83,Online
2023-03-04,Denim Jacket,Apparel,Netherlands,562.11,6,296.0,In-Store
2023-03-04,Cotton T-Shirt,Apparel,Portugal,372.03,17,130.08,Online
2023-03-04,Cotton T-Shirt,Apparel,Italy,478.3,23,181.38,In-Store
2023-03-04,Cotton T-Shirt,Apparel,Spain,323.2,15,114.52,Online
2023-03-05,Denim Jacket,Apparel,Netherlands,3320.1,32,1510.58,Wholesale
2023-03-05,Yoga Mat,Fitness,Spain,988.47,33,451.78,Wholesale
2023-03-05,Running Shoes Pro,Footwear,France,734.47,8,340.04,In-Store
2023-03-05,Denim Jacket,Apparel,Spain,1773.67,18,899.07,Wholesale
2023-03-05,Smartwatch Lite,Electronics,Netherlands,4252.78,27,2036.66,Wholesale
2023-03-05,Adjustable Dumbbells,Fitness,Spain,1028.81,5,565.32,In-Store
2023-03-05,Adjustable Dumbbells,Fitness,France,4986.11,25,2693.08,Wholesale
2023-03-06,Adjustable Dumbbells,Fitness,Netherlands,3961.31,20,2137.74,Online
2023-03-06,Wireless Earbuds,Electronics,Netherlands,1190.8,10,606.64,In-Store
2023-03-06,Denim Jacket,Apparel,Portugal,7466.08,78,3684.65,Wholesale
2023-03-06,Smartwatch Lite,Electronics,Spain,901.16,6,462.43,Wholesale
2023-03-06,Wireless Earbuds,Electronics,Spain,3610.03,27,1567.63,Online
2023-03-07,Trail Sneakers,Footwear,Spain,633.67,8,277.43,Wholesale
2023-03-07,Adjustable Dumbbells,Fitness,Italy,2745.94,14,1473.69,Online
2023-03-07,Smartwatch Lite,Electronics,Spain,2137.63,14,1025.53,Online
2023-03-07,Yoga Mat,Fitness,Spain,1069.21,30,428.09,Wholesale
2023-03-07,Running Shoes Pro,Footwear,France,1240.41,16,696.76,Online
2023-03-07,Denim Jacket,Apparel,Italy,2352.66,24,1110.93,Wholesale
2023-03-08,Adjustable Dumbbells,Fitness,Spain,7431.71,39,4125.6,Online
2023-03-08,Smartwatch Lite,Electronics,Netherlands,1787.47,12,909.88,Wholesale
2023-03-08,Wireless Earbuds,Electronics,Netherlands,1458.55,13,815.27,Online
2023-03-08,Cotton T-Shirt,Apparel,Portugal,680.56,36,274.39,In-Store
2023-03-08,Trail Sneakers,Footwear,Portugal,1668.05,21,730.19,Online
2023-03-08,Cotton T-Shirt,Apparel,Germany,582.82,25,200.19,Wholesale
2023-03-09,Yoga Mat,Fitness,Portugal,163.43,5,66.59,In-Store
2023-03-09,Running Shoes Pro,Footwear,Spain,1311.26,17,730.46,In-Store
2023-03-09,Yoga Mat,Fitness,Netherlands,1182.51,35,504.35,In-Store
2023-03-09,Adjustable Dumbbells,Fitness,Spain,2016.04,9,999.37,Wholesale
2023-03-09,Cotton T-Shirt,Apparel,Portugal,230.12,10,81.09,Online
2023-03-09,Running Shoes Pro,Footwear,France,1028.04,12,514.08,In-Store
2023-03-09,Wireless Earbuds,Electronics,Portugal,2386.12,20,1145.69,In-Store
2023-03-10,Yoga Mat,Fitness,Germany,1052.18,30,406.47,Online
2023-03-10,Running Shoes Pro,Footwear,France,970.01,11,444.36,Online
2023-03-10,Denim Jacket,Apparel,Portugal,3335.51,40,1949.51,Wholesale
2023-03-10,Cotton T-Shirt,Apparel,Italy,79.78,4,33.28,Online
2023-03-10,Cotton T-Shirt,Apparel,Germany,465.91,21,169.62,In-Store
2023-03-10,Trail Sneakers,Footwear,France,2144.12,32,1066.71,In-Store
2023-03-11,Wireless Earbuds,Electronics,Spain,1605.77,13,759.17,Online
2023-03-11,Adjustable Dumbbells,Fitness,Spain,3827.9,18,2034.41,Wholesale
2023-03-11,Running Shoes Pro,Footwear,Portugal,3092.83,36,1500.63,Wholesale
2023-03-12,Denim Jacket,Apparel,Portugal,1016.11,12,561.79,Wholesale
2023-03-12,Yoga Mat,Fitness,Germany,1549.89,42,581.76,In-Store
2023-03-12,Running Shoes Pro,Footwear,Germany,2803.56,34,1439.31,Wholesale
2023-03-12,Adjustable Dumbbells,Fitness,Spain,12558.39,61,6951.65,Wholesale
2023-03-12,Smartwatch Lite,Electronics,Netherlands,3469.46,22,1695.15,In-Store
2023-03-12,Trail Sneakers,Footwear,Italy,2564.25,32,1141.21,In-Store
2023-03-12,Trail Sneakers,Footwear,Netherlands,1131.71,17,587.68,Wholesale
2023-03-12,Denim Jacket,Apparel,Italy,1716.09,21,969.74,In-Store
2023-03-12,Yoga Mat,Fitness,Italy,1166.37,38,543.74,Wholesale
2023-03-12,Wireless Earbuds,Electronics,Portugal,3476.21,28,1673.58,Online
2023-03-13,Wireless Earbuds,Electronics,France,598.18,5,292.57,Wholesale
2023-03-13,Trail Sneakers,Footwear,Netherlands,4369.21,66,2221.83,Wholesale
2023-03-13,Cotton T-Shirt,Apparel,Portugal,505.02,23,188.93,Wholesale
2023-03-13,Denim Jacket,Apparel,Italy,1593.15,16,755.09,Wholesale
2023-03-13,Running Shoes Pro,Footwear,Netherlands,1612.6,19,830.23,Online
2023-03-13,Wireless Earbuds,Electronics,Portugal,3101.16,22,1284.41,Wholesale
2023-03-13,Denim Jacket,Apparel,Portugal,2220.45,24,1165.52,In-Store
2023-03-13,Adjustable Dumbbells,Fitness,Spain,3220.3,18,1974.49,Online
2023-03-13,Running Shoes Pro,Footwear,Italy,1551.84,18,723.43,Wholesale
2023-03-13,Trail Sneakers,Footwear,Germany,2176.84,27,903.43,In-Store
2023-03-13,Wireless Earbuds,Electronics,Netherlands,3199.39,28,1687.53,Online
2023-03-13,Trail Sneakers,Footwear,Germany,1668.43,23,793.36,In-Store
2023-03-14,Adjustable Dumbbells,Fitness,Netherlands,4215.97,23,2447.02,Wholesale
2023-03-14,Denim Jacket,Apparel,Netherlands,2105.79,23,1078.67,Online
2023-03-14,Denim Jacket,Apparel,France,1862.41,20,935.44,Online
2023-03-14,Running Shoes Pro,Footwear,Italy,3985.72,42,1847.98,In-Store
2023-03-15,Adjustable Dumbbells,Fitness,Portugal,3152.28,14,1586.27,Wholesale
2023-03-15,Smartwatch Lite,Electronics,Portugal,2032.29,13,964.38,In-Store
2023-03-15,Running Shoes Pro,Footwear,Spain,2176.53,28,1157.02,In-Store
2023-03-15,Wireless Earbuds,Electronics,Italy,2790.43,22,1254.37,Online
2023-03-15,Cotton T-Shirt,Apparel,Spain,519.79,23,180.51,Wholesale
2023-03-15,Wireless Earbuds,Electronics,Germany,1289.83,10,590.15,Wholesale
2023-03-15,Adjustable Dumbbells,Fitness,Netherlands,12287.08,60,6402.14,Wholesale
2023-03-16,Wireless Earbuds,Electronics,Italy,2517.86,21,1264.68,Wholesale
2023-03-16,Denim Jacket,Apparel,Germany,2111.03,24,1177.31,In-Store
2023-03-16,Yoga Mat,Fitness,Italy,1847.75,50,699.03,Online
2023-03-16,Yoga Mat,Fitness,France,959.13,25,333.07,In-Store
2023-03-16,Smartwatch Lite,Electronics,Netherlands,4028.19,28,2113.41,Wholesale
2023-03-16,Trail Sneakers,Footwear,France,1895.81,24,854.13,In-Store
2023-03-16,Adjustable Dumbbells,Fitness,Portugal,6955.0,33,3719.36,Online
2023-03-16,Running Shoes Pro,Footwear,Portugal,2245.03,29,1241.89,Online
2023-03-16,Adjustable Dumbbells,Fitness,Germany,9183.07,44,4976.12,In-Store
2023-03-16,Denim Jacket,Apparel,Portugal,3256.81,35,1637.57,In-Store
2023-03-16,Yoga Mat,Fitness,France,594.37,17,244.82,In-Store
2023-03-16,Running Shoes Pro,Footwear,Netherlands,4953.86,59,2466.63,Online
2023-03-17,Running Shoes Pro,Footwear,Portugal,2129.5,24,972.1,In-Store
2023-03-17,Smartwatch Lite,Electronics,France,2019.42,13,993.73,Online
2023-03-17,Running Shoes Pro,Footwear,Italy,2247.02,25,1052.26,Online
2023-03-17,Yoga Mat,Fitness,Portugal,869.39,25,337.4,Online
2023-03-17,Adjustable Dumbbells,Fitness,Spain,4762.58,22,2441.15,Online
2023-03-17,Yoga Mat,Fitness,Spain,587.71,18,262.12,In-Store
2023-03-17,Denim Jacket,Apparel,Germany,711.38,7,346.06,In-Store
2023-03-17,Denim Jacket,Apparel,Germany,1229.41,12,563.11,Online
2023-03-17,Yoga Mat,Fitness,Italy,597.69,16,229.87,Wholesale
2023-03-17,Smartwatch Lite,Electronics,France,329.36,2,153.54,Wholesale
2023-03-18,Wireless Earbuds,Electronics,Portugal,6837.12,53,3239.24,Online
2023-03-18,Adjustable Dumbbells,Fitness,Portugal,15565.72,68,7598.53,Online
2023-03-18,Wireless Earbuds,Electronics,Germany,4594.0,36,2253.03,In-Store
2023-03-18,Denim Jacket,Apparel,Portugal,997.46,12,558.97,Wholesale
2023-03-18,Smartwatch Lite,Electronics,Portugal,2795.11,18,1290.55,Online
2023-03-18,Denim Jacket,Apparel,Portugal,1404.2,15,687.84,Online
2023-03-18,Wireless Earbuds,Electronics,Italy,1207.54,9,547.97,Wholesale
2023-03-19,Running Shoes Pro,Footwear,Portugal,958.55,12,485.02,In-Store
2023-03-19,Adjustable Dumbbells,Fitness,Germany,7544.5,38,4153.64,Online
2023-03-19,Smartwatch Lite,Electronics,France,1653.12,10,753.18,Online
2023-03-19,Yoga Mat,Fitness,France,894.82,25,337.71,In-Store
2023-03-19,Yoga Mat,Fitness,Portugal,1358.52,40,579.39,Wholesale
2023-03-19,Adjustable Dumbbells,Fitness,Italy,20628.22,96,10913.53,In-Store
2023-03-19,Wireless Earbuds,Electronics,Portugal,5310.26,43,2470.51,Online
2023-03-19,Wireless Earbuds,Electronics,Portugal,5506.16,45,2631.41,Online
2023-03-20,Running Shoes Pro,Footwear,France,1155.45,15,609.58,In-Store
2023-03-20,Running Shoes Pro,Footwear,France,876.03,10,421.61,In-Store
2023-03-20,Cotton T-Shirt,Apparel,Netherlands,280.89,14,107.47,Wholesale
2023-03-20,Trail Sneakers,Footwear,Germany,1169.53,15,508.25,Online
2023-03-20,Trail Sneakers,Footwear,Germany,3464.72,44,1491.26,In-Store
2023-03-21,Smartwatch Lite,Electronics,Portugal,2980.58,21,1596.87,In-Store
2023-03-21,Wireless Earbuds,Electronics,Portugal,3293.02,28,1633.35,Online
2023-03-21,Yoga Mat,Fitness,Germany,1626.71,49,707.29,Online
2023-03-21,Denim Jacket,Apparel,France,2514.85,28,1390.51,Wholesale
2023-03-21,Trail Sneakers,Footwear,Portugal,1044.45,13,469.61,Online
2023-03-21,Wireless Earbuds,Electronics,Portugal,1990.93,15,855.15,Online
2023-03-21,Denim Jacket,Apparel,Portugal,6156.79,59,2925.37,Wholesale
2023-03-21,Running Shoes Pro,Footwear,Germany,1855.45,22,896.42,In-Store
2023-03-21,Wireless Earbuds,Electronics,Germany,4214.98,32,1835.66,Wholesale
2023-03-21,Denim Jacket,Apparel,Netherlands,1240.97,14,690.46,Wholesale
2023-03-21,Wireless Earbuds,Electronics,Netherlands,3187.6,25,1467.04,Online
2023-03-22,Yoga Mat,Fitness,Spain,1437.54,44,630.2,Wholesale
2023-03-22,Adjustable Dumbbells,Fitness,Spain,4320.72,19,2097.78,Online
2023-03-22,Smartwatch Lite,Electronics,Spain,5856.84,35,2702.74,Online
2023-03-22,Adjustable Dumbbells,Fitness,Portugal,3814.91,20,2156.89,Online
2023-03-22,Smartwatch Lite,Electronics,Germany,1122.93,8,588.77,Wholesale
2023-03-22,Trail Sneakers,Footwear,Portugal,2731.29,37,1340.25,In-Store
2023-03-22,Cotton T-Shirt,Apparel,Spain,1025.35,47,382.46,In-Store
2023-03-23,Running Shoes Pro,Footwear,France,1650.53,19,759.39,Online
2023-03-23,Trail Sneakers,Footwear,Portugal,683.84,10,359.98,Online
2023-03-23,Adjustable Dumbbells,Fitness,Germany,1674.17,8,908.15,In-Store
