Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2023-02-16,Pneumatic Valve V-200,Hydraulics,USA,2057.4,14,956.07,Direct Industrial
2023-02-16,Safety Sensor Array,Automation,China,5030.52,23,2193.85,OEM
2023-02-16,PLC Controller Unit,Automation,China,6946.41,8,3632.94,Distributor
2023-02-16,Pneumatic Valve V-200,Hydraulics,Poland,943.86,6,392.62,Direct Industrial
2023-02-16,Gearbox Assembly GB-12,Motors,Poland,25601.91,19,13517.17,OEM
2023-02-16,Pneumatic Valve V-200,Hydraulics,Mexico,5310.66,34,2198.28,OEM
2023-02-17,PLC Controller Unit,Automation,Poland,31708.5,39,18381.56,OEM
2023-02-17,Industrial Motor 5HP,Motors,Poland,1106.84,2,652.24,Distributor
2023-02-17,PLC Controller Unit,Automation,South Korea,42975.48,44,21077.33,OEM
2023-02-17,Pneumatic Valve V-200,Hydraulics,USA,2909.18,23,1548.77,Distributor
2023-02-17,Conveyor Belt Roller,Components,South Korea,589.1,20,239.61,Direct Industrial
2023-02-17,Pneumatic Valve V-200,Hydraulics,USA,2108.02,15,1004.39,Distributor
2023-02-17,Pneumatic Valve V-200,Hydraulics,USA,12803.12,83,5443.69,Direct Industrial
2023-02-18,Conveyor Belt Roller,Components,Poland,789.2,33,402.79,Distributor
2023-02-18,PLC Controller Unit,Automation,South Korea,18141.9,21,10289.57,Direct Industrial
2023-02-18,PLC Controller Unit,Automation,Germany,15184.52,16,7522.85,OEM
2023-02-18,Conveyor Belt Roller,Components,South Korea,593.6,23,280.95,Distributor
2023-02-18,Gearbox Assembly GB-12,Motors,Poland,40731.11,37,25902.81,Distributor
2023-02-18,Hydraulic Cylinder HC-40,Hydraulics,Germany,7290.38,23,3941.47,OEM
2023-02-19,Gearbox Assembly GB-12,Motors,USA,11281.52,10,6698.51,OEM
2023-02-19,Conveyor Belt Roller,Components,Germany,971.62,36,439.75,OEM
2023-02-19,Pneumatic Valve V-200,Hydraulics,Poland,4394.65,30,1998.96,Direct Industrial
2023-02-19,PLC Controller Unit,Automation,USA,26189.39,28,12905.72,Direct Industrial
2023-02-19,Safety Sensor Array,Automation,USA,6496.06,33,3206.4,Distributor
2023-02-19,Pneumatic Valve V-200,Hydraulics,Mexico,5425.32,42,2923.0,Direct Industrial
2023-02-20,Conveyor Belt Roller,Components,South Korea,472.88,18,215.95,Distributor
2023-02-20,Industrial Motor 5HP,Motors,South Korea,11260.26,19,6337.72,Distributor
2023-02-20,Gearbox Assembly GB-12,Motors,Germany,23166.8,21,14429.46,Distributor
2023-02-20,Gearbox Assembly GB-12,Motors,China,50266.51,41,27404.45,Direct Industrial
2023-02-20,Gearbox Assembly GB-12,Motors,China,54465.57,41,29005.85,Distributor
2023-02-20,Steel Bearing 6205,Components,Mexico,37.31,10,19.59,Distributor
2023-02-20,Industrial Motor 5HP,Motors,Poland,9436.62,17,5848.87,OEM
2023-02-20,Gearbox Assembly GB-12,Motors,China,18885.3,16,11132.15,OEM
2023-02-20,PLC Controller Unit,Automation,Poland,9659.05,10,4683.44,Distributor
2023-02-21,Industrial Motor 5HP,Motors,Germany,6226.45,10,3236.22,OEM
2023-02-21,Gearbox Assembly GB-12,Motors,Poland,23589.68,19,12455.69,Distributor
2023-02-21,Safety Sensor Array,Automation,USA,5380.78,29,2719.11,Distributor
2023-02-21,Hydraulic Cylinder HC-40,Hydraulics,South Korea,5186.53,15,2655.77,OEM
2023-02-22,Steel Bearing 6205,Components,Germany,195.74,45,89.64,Direct Industrial
2023-02-22,Safety Sensor Array,Automation,Mexico,4645.64,23,2172.76,Direct Industrial
2023-02-22,Steel Bearing 6205,Components,South Korea,68.05,15,27.55,Distributor
2023-02-22,Steel Bearing 6205,Components,Germany,14.75,4,7.35,OEM
2023-02-22,Hydraulic Cylinder HC-40,Hydraulics,Poland,6366.6,22,3929.86,Direct Industrial
2023-02-22,Steel Bearing 6205,Components,Germany,106.69,28,54.57,OEM
2023-02-22,PLC Controller Unit,Automation,USA,4914.46,6,2819.11,Distributor
2023-02-23,Safety Sensor Array,Automation,USA,1854.82,9,850.99,Distributor
2023-02-23,Industrial Motor 5HP,Motors,Mexico,24142.51,36,12404.64,OEM
2023-02-23,Gearbox Assembly GB-12,Motors,China,14499.34,11,7644.08,Direct Industrial
2023-02-23,Gearbox Assembly GB-12,Motors,USA,20502.5,17,11238.17,Direct Industrial
2023-02-23,PLC Controller Unit,Automation,Mexico,5838.21,6,2942.01,Direct Industrial
2023-02-23,PLC Controller Unit,Automation,South Korea,7551.72,9,4217.84,Direct Industrial
2023-02-23,Industrial Motor 5HP,Motors,Germany,8435.69,14,4859.68,Distributor
2023-02-23,Gearbox Assembly GB-12,Motors,Poland,20786.34,17,11164.67,OEM
2023-02-23,Safety Sensor Array,Automation,Germany,7626.75,37,3656.34,Direct Industrial
2023-02-23,Safety Sensor Array,Automation,China,6050.09,33,3169.31,Direct Industrial
2023-02-23,Steel Bearing 6205,Components,Mexico,199.29,44,85.7,OEM
2023-02-23,Industrial Motor 5HP,Motors,China,9561.41,16,5702.47,Distributor
2023-02-24,Gearbox Assembly GB-12,Motors,China,31321.55,27,18926.67,Direct Industrial
2023-02-24,PLC Controller Unit,Automation,Germany,24656.34,30,14299.51,Distributor
2023-02-24,Industrial Motor 5HP,Motors,USA,13981.95,22,7108.72,Direct Industrial
2023-02-24,Gearbox Assembly GB-12,Motors,Mexico,17556.6,13,8880.07,OEM
2023-02-24,Pneumatic Valve V-200,Hydraulics,Germany,913.75,6,424.75,Distributor
2023-02-24,Gearbox Assembly GB-12,Motors,USA,15202.29,13,9199.91,OEM
2023-02-25,Industrial Motor 5HP,Motors,Poland,2622.76,4,1293.16,Distributor
2023-02-25,PLC Controller Unit,Automation,USA,25970.46,31,14231.59,Direct Industrial
2023-02-25,Safety Sensor Array,Automation,Mexico,9153.58,44,4193.5,Direct Industrial
2023-02-25,Hydraulic Cylinder HC-40,Hydraulics,China,3339.44,10,1762.12,Distributor
2023-02-25,Conveyor Belt Roller,Components,China,341.91,14,171.82,Direct Industrial
2023-02-26,Safety Sensor Array,Automation,USA,3134.55,15,1441.34,Direct Industrial
2023-02-26,Hydraulic Cylinder HC-40,Hydraulics,China,6425.32,23,4180.46,Distributor
2023-02-26,Conveyor Belt Roller,Components,South Korea,153.21,5,63.31,Distributor
2023-02-26,Pneumatic Valve V-200,Hydraulics,Poland,2128.09,16,1140.37,Direct Industrial
2023-02-26,Hydraulic Cylinder HC-40,Hydraulics,South Korea,5691.15,20,3365.76,Direct Industrial
2023-02-26,Gearbox Assembly GB-12,Motors,Poland,13776.79,12,8197.49,Distributor
2023-02-26,Industrial Motor 5HP,Motors,Poland,26417.97,46,15162.3,Distributor
2023-02-26,Gearbox Assembly GB-12,Motors,USA,3202.46,3,2103.06,Distributor
2023-02-26,Hydraulic Cylinder HC-40,Hydraulics,Mexico,5170.16,19,3161.16,Direct Industrial
2023-02-26,PLC Controller Unit,Automation,Mexico,13605.16,16,7707.54,Distributor
2023-02-27,Gearbox Assembly GB-12,Motors,China,26816.73,21,15078.54,Distributor
2023-02-27,Steel Bearing 6205,Components,Mexico,47.29,12,21.67,OEM
2023-02-27,Industrial Motor 5HP,Motors,Poland,8560.42,16,5377.31,Distributor
2023-02-27,Steel Bearing 6205,Components,Germany,112.24,25,48.48,OEM
2023-02-27,Steel Bearing 6205,Components,South Korea,127.11,29,57.84,Distributor
2023-02-27,Hydraulic Cylinder HC-40,Hydraulics,South Korea,10861.81,35,5968.24,Direct Industrial
2023-02-27,Safety Sensor Array,Automation,USA,9809.65,44,4202.11,Direct Industrial
2023-02-27,Pneumatic Valve V-200,Hydraulics,USA,3842.44,25,1712.18,Direct Industrial
2023-02-27,Industrial Motor 5HP,Motors,South Korea,2922.65,5,1712.11,OEM
2023-02-27,Pneumatic Valve V-200,Hydraulics,USA,3732.76,25,1780.86,Direct Industrial
2023-02-28,Gearbox Assembly GB-12,Motors,China,28836.4,23,16604.75,Direct Industrial
2023-02-28,Conveyor Belt Roller,Components,USA,1022.84,42,520.07,Direct Industrial
2023-02-28,Hydraulic Cylinder HC-40,Hydraulics,Germany,5705.1,19,3352.73,OEM
2023-02-28,Steel Bearing 6205,Components,USA,33.97,8,15.59,OEM
2023-02-28,Hydraulic Cylinder HC-40,Hydraulics,USA,5341.35,17,3006.92,Direct Industrial
2023-02-28,Hydraulic Cylinder HC-40,Hydraulics,USA,10365.79,32,5837.7,Distributor
2023-02-28,Gearbox Assembly GB-12,Motors,China,9758.27,9,6025.63,OEM
2023-02-28,Safety Sensor Array,Automation,China,6212.97,30,2723.31,Direct Industrial
2023-03-01,Pneumatic Valve V-200,Hydraulics,Germany,1550.36,12,777.7,Distributor
2023-03-01,Steel Bearing 6205,Components,Mexico,102.96,25,46.13,OEM
2023-03-01,Hydraulic Cylinder HC-40,Hydraulics,China,5623.79,19,3240.21,Distributor
2023-03-01,Hydraulic Cylinder HC-40,Hydraulics,Mexico,6428.01,20,3585.04,OEM
2023-03-01,Hydraulic Cylinder HC-40,Hydraulics,South Korea,3917.15,14,2340.44,Distributor
2023-03-02,PLC Controller Unit,Automation,China,15398.92,19,9074.92,Direct Industrial
2023-03-02,Gearbox Assembly GB-12,Motors,China,27954.58,22,15709.45,Direct Industrial
2023-03-02,Hydraulic Cylinder HC-40,Hydraulics,Germany,3347.69,11,1949.9,Direct Industrial
2023-03-02,Hydraulic Cylinder HC-40,Hydraulics,China,6471.68,21,3695.28,OEM
2023-03-02,Safety Sensor Array,Automation,Mexico,996.92,5,463.29,Distributor
2023-03-02,Conveyor Belt Roller,Components,China,2021.02,68,890.49,OEM
2023-03-02,Hydraulic Cylinder HC-40,Hydraulics,Mexico,13403.84,39,7157.91,OEM
2023-03-02,Safety Sensor Array,Automation,Mexico,3343.01,17,1573.11,OEM
2023-03-03,Gearbox Assembly GB-12,Motors,South Korea,47703.86,35,24374.9,Direct Industrial
2023-03-03,PLC Controller Unit,Automation,Germany,7404.26,8,3618.98,Direct Industrial
2023-03-03,Hydraulic Cylinder HC-40,Hydraulics,China,13262.83,43,7563.88,Direct Industrial
2023-03-03,Steel Bearing 6205,Components,Germany,117.49,27,51.94,OEM
2023-03-03,Steel Bearing 6205,Components,Germany,113.78,28,50.65,Distributor
2023-03-04,Conveyor Belt Roller,Components,USA,357.72,14,180.93,OEM
2023-03-04,PLC Controller Unit,Automation,China,12997.92,17,7727.82,OEM
2023-03-04,PLC Controller Unit,Automation,Mexico,6964.54,9,4424.14,OEM
2023-03-04,Steel Bearing 6205,Components,Germany,112.26,25,47.77,OEM
2023-03-04,PLC Controller Unit,Automation,USA,25666.26,28,13379.23,OEM
2023-03-04,Safety Sensor Array,Automation,Poland,2281.43,10,938.08,Direct Industrial
2023-03-04,Industrial Motor 5HP,Motors,China,5415.51,10,3240.39,Direct Industrial
2023-03-05,Hydraulic Cylinder HC-40,Hydraulics,Mexico,3561.44,13,2280.78,Distributor
2023-03-05,Conveyor Belt Roller,Components,Mexico,363.78,13,160.19,Distributor
2023-03-05,Conveyor Belt Roller,Components,Poland,916.18,32,388.99,Direct Industrial
2023-03-05,PLC Controller Unit,Automation,South Korea,19562.42,21,9377.34,Distributor
2023-03-05,PLC Controller Unit,Automation,China,22432.04,23,10788.24,OEM
2023-03-05,PLC Controller Unit,Automation,USA,28630.17,31,14021.29,Distributor
2023-03-05,Hydraulic Cylinder HC-40,Hydraulics,Mexico,3697.49,11,1875.91,Distributor
2023-03-05,Safety Sensor Array,Automation,Germany,549.91,3,278.75,Direct Industrial
2023-03-06,Industrial Motor 5HP,Motors,Poland,7051.25,11,3902.78,Direct Industrial
2023-03-06,Pneumatic Valve V-200,Hydraulics,Mexico,898.68,7,470.02,OEM
2023-03-06,Pneumatic Valve V-200,Hydraulics,Mexico,2883.63,22,1547.7,OEM
2023-03-06,Hydraulic Cylinder HC-40,Hydraulics,USA,7082.18,24,4403.57,OEM
2023-03-06,Industrial Motor 5HP,Motors,USA,16973.54,26,8623.14,OEM
2023-03-06,Safety Sensor Array,Automation,South Korea,6504.28,33,3049.65,Distributor
2023-03-06,Steel Bearing 6205,Components,Poland,124.75,33,63.84,Distributor
2023-03-06,Steel Bearing 6205,Components,USA,111.56,29,56.62,Distributor
2023-03-06,Pneumatic Valve V-200,Hydraulics,China,4899.71,32,2142.06,Direct Industrial
2023-03-07,Pneumatic Valve V-200,Hydraulics,Germany,2529.07,19,1236.91,OEM
2023-03-07,Industrial Motor 5HP,Motors,Mexico,6152.93,10,3440.87,Distributor
2023-03-07,PLC Controller Unit,Automation,Mexico,18362.44,24,10726.2,OEM
2023-03-07,Gearbox Assembly GB-12,Motors,Mexico,44639.06,38,25731.11,Distributor
2023-03-07,Industrial Motor 5HP,Motors,South Korea,16228.8,26,8968.62,Distributor
2023-03-07,Safety Sensor Array,Automation,Germany,2170.86,10,930.46,OEM
2023-03-07,Pneumatic Valve V-200,Hydraulics,South Korea,1362.25,10,646.88,Distributor
2023-03-07,Hydraulic Cylinder HC-40,Hydraulics,China,2605.28,9,1535.64,OEM
2023-03-07,PLC Controller Unit,Automation,USA,18023.64,22,9893.15,Distributor
2023-03-07,Safety Sensor Array,Automation,China,4958.66,23,2164.71,Direct Industrial
2023-03-08,PLC Controller Unit,Automation,USA,11177.42,14,6274.12,OEM
2023-03-08,Hydraulic Cylinder HC-40,Hydraulics,Poland,7836.01,26,4718.56,Direct Industrial
2023-03-08,Pneumatic Valve V-200,Hydraulics,South Korea,2183.51,14,912.09,OEM
2023-03-08,Gearbox Assembly GB-12,Motors,China,62033.16,58,39340.71,Distributor
2023-03-08,Pneumatic Valve V-200,Hydraulics,South Korea,2643.86,20,1427.39,Direct Industrial
2023-03-09,Hydraulic Cylinder HC-40,Hydraulics,Mexico,12342.77,45,8135.69,OEM
2023-03-09,Steel Bearing 6205,Components,Germany,163.65,43,84.21,Distributor
2023-03-09,Industrial Motor 5HP,Motors,Germany,8694.27,13,4488.17,OEM
2023-03-09,Safety Sensor Array,Automation,China,3797.83,21,2049.17,OEM
2023-03-10,Steel Bearing 6205,Components,China,174.92,38,75.03,Distributor
2023-03-10,Safety Sensor Array,Automation,China,2598.34,12,1093.86,Distributor
2023-03-10,Safety Sensor Array,Automation,Poland,5286.0,26,2397.87,OEM
2023-03-10,Industrial Motor 5HP,Motors,USA,7215.49,11,3729.23,Distributor
2023-03-10,Pneumatic Valve V-200,Hydraulics,Poland,4057.9,26,1810.82,Distributor
2023-03-10,Steel Bearing 6205,Components,Germany,34.46,8,14.52,Distributor
2023-03-10,PLC Controller Unit,Automation,Poland,63092.88,71,32708.84,OEM
2023-03-10,Gearbox Assembly GB-12,Motors,USA,42258.86,32,22130.64,Distributor
2023-03-11,Conveyor Belt Roller,Components,South Korea,596.82,21,259.58,Direct Industrial
2023-03-11,Steel Bearing 6205,Components,Germany,71.46,16,30.21,Distributor
2023-03-11,Conveyor Belt Roller,Components,Mexico,151.74,5,61.58,OEM
2023-03-11,Safety Sensor Array,Automation,South Korea,1873.95,10,963.69,Direct Industrial
2023-03-11,Steel Bearing 6205,Components,USA,61.08,17,33.66,Direct Industrial
2023-03-11,Conveyor Belt Roller,Components,South Korea,897.71,30,360.49,OEM
2023-03-12,Pneumatic Valve V-200,Hydraulics,China,4322.11,33,2134.18,OEM
2023-03-12,Industrial Motor 5HP,Motors,South Korea,14928.82,24,7874.7,Direct Industrial
2023-03-12,Hydraulic Cylinder HC-40,Hydraulics,China,5143.96,16,2742.3,OEM
2023-03-12,Hydraulic Cylinder HC-40,Hydraulics,USA,1698.16,5,891.19,Direct Industrial
2023-03-13,Conveyor Belt Roller,Components,USA,311.51,11,131.65,OEM
2023-03-13,Hydraulic Cylinder HC-40,Hydraulics,Poland,13382.35,46,8304.17,OEM
2023-03-13,Safety Sensor Array,Automation,Germany,6320.86,31,3035.05,Distributor
2023-03-13,Pneumatic Valve V-200,Hydraulics,China,1886.82,13,870.9,Distributor
2023-03-13,Industrial Motor 5HP,Motors,South Korea,15308.41,23,7660.35,Distributor
2023-03-14,Pneumatic Valve V-200,Hydraulics,USA,3629.78,27,1752.34,Direct Industrial
2023-03-14,Steel Bearing 6205,Components,Poland,146.37,39,75.81,OEM
2023-03-14,PLC Controller Unit,Automation,Poland,13489.91,15,6833.72,Direct Industrial
2023-03-14,Conveyor Belt Roller,Components,South Korea,797.82,32,392.42,OEM
2023-03-14,Conveyor Belt Roller,Components,Poland,225.14,8,96.56,OEM
2023-03-15,Pneumatic Valve V-200,Hydraulics,USA,1950.87,14,954.66,Distributor
2023-03-15,Steel Bearing 6205,Components,Germany,64.62,14,27.4,OEM
2023-03-15,Gearbox Assembly GB-12,Motors,Germany,19582.91,16,10778.71,Distributor
2023-03-16,Safety Sensor Array,Automation,China,4732.56,25,2361.97,Direct Industrial
2023-03-16,Industrial Motor 5HP,Motors,USA,19459.09,32,11121.02,Distributor
2023-03-16,Steel Bearing 6205,Components,South Korea,62.82,14,26.76,Direct Industrial
2023-03-16,Gearbox Assembly GB-12,Motors,Poland,13618.72,12,8666.88,OEM
2023-03-16,PLC Controller Unit,Automation,South Korea,22593.15,24,11479.22,OEM
2023-03-17,Steel Bearing 6205,Components,China,122.21,28,51.01,Direct Industrial
2023-03-17,Industrial Motor 5HP,Motors,USA,3677.81,7,2274.2,Distributor
2023-03-17,Pneumatic Valve V-200,Hydraulics,Germany,3338.99,23,1492.74,Distributor
2023-03-17,Pneumatic Valve V-200,Hydraulics,China,4696.04,32,2197.95,Direct Industrial
2023-03-17,Pneumatic Valve V-200,Hydraulics,South Korea,3097.87,20,1348.21,Direct Industrial
2023-03-17,Hydraulic Cylinder HC-40,Hydraulics,Poland,6536.26,19,3382.61,Direct Industrial
2023-03-18,Hydraulic Cylinder HC-40,Hydraulics,USA,9588.22,28,4661.68,Direct Industrial
2023-03-18,Hydraulic Cylinder HC-40,Hydraulics,Mexico,5419.57,16,2848.96,Direct Industrial
2023-03-18,Safety Sensor Array,Automation,Germany,3431.91,17,1605.39,Direct Industrial
2023-03-18,Hydraulic Cylinder HC-40,Hydraulics,Germany,7898.79,28,4765.11,Distributor
2023-03-18,Pneumatic Valve V-200,Hydraulics,Poland,3741.17,28,1883.27,Direct Industrial
2023-03-18,Conveyor Belt Roller,Components,USA,262.87,10,124.3,OEM
2023-03-19,Pneumatic Valve V-200,Hydraulics,China,3888.12,29,2009.22,Distributor
2023-03-19,Industrial Motor 5HP,Motors,South Korea,8067.15,14,4876.5,Direct Industrial
2023-03-19,Industrial Motor 5HP,Motors,Germany,45522.32,74,25765.63,Distributor
2023-03-19,Hydraulic Cylinder HC-40,Hydraulics,Mexico,18347.29,57,10338.68,Direct Industrial
2023-03-19,Gearbox Assembly GB-12,Motors,Germany,26481.07,20,13547.64,Distributor
2023-03-19,Pneumatic Valve V-200,Hydraulics,USA,2433.8,18,1240.76,Distributor
2023-03-19,Safety Sensor Array,Automation,China,4834.51,26,2412.79,OEM
2023-03-19,Hydraulic Cylinder HC-40,Hydraulics,Germany,4542.49,13,2364.64,OEM
2023-03-19,Hydraulic Cylinder HC-40,Hydraulics,Germany,13570.38,39,6775.81,Distributor
2023-03-19,Gearbox Assembly GB-12,Motors,USA,11654.05,10,6800.0,Distributor
2023-03-20,Conveyor Belt Roller,Components,Mexico,441.04,18,214.06,Direct Industrial
2023-03-20,Steel Bearing 6205,Components,USA,123.9,29,55.35,Direct Industrial
2023-03-20,PLC Controller Unit,Automation,China,24259.53,29,13840.55,Direct Industrial
2023-03-20,Gearbox Assembly GB-12,Motors,USA,39258.27,32,23088.21,Direct Industrial
2023-03-20,Steel Bearing 6205,Components,South Korea,69.26,15,28.5,Distributor
2023-03-20,Safety Sensor Array,Automation,Mexico,7211.89,33,3137.95,OEM
2023-03-20,Gearbox Assembly GB-12,Motors,South Korea,16702.23,15,10674.29,OEM
2023-03-20,Industrial Motor 5HP,Motors,Mexico,11688.38,21,7055.41,Direct Industrial
2023-03-20,Steel Bearing 6205,Components,USA,25.98,7,13.94,Direct Industrial
2023-03-21,Conveyor Belt Roller,Components,South Korea,931.89,33,393.28,Direct Industrial
2023-03-21,Industrial Motor 5HP,Motors,Mexico,10721.09,19,6436.0,OEM
2023-03-22,Gearbox Assembly GB-12,Motors,South Korea,4836.88,4,2798.45,Direct Industrial
2023-03-22,Steel Bearing 6205,Components,USA,59.95,14,26.11,Direct Industrial
2023-03-22,Gearbox Assembly GB-12,Motors,Poland,6515.22,5,3319.66,OEM
2023-03-22,PLC Controller Unit,Automation,Poland,32782.0,34,15946.93,Distributor
2023-03-22,Pneumatic Valve V-200,Hydraulics,South Korea,2477.27,18,1226.55,Distributor
2023-03-22,Steel Bearing 6205,Components,Poland,152.44,36,67.97,Direct Industrial
2023-03-22,Safety Sensor Array,Automation,USA,14499.34,69,6596.85,OEM
2023-03-22,Steel Bearing 6205,Components,South Korea,136.13,31,58.09,Distributor
2023-03-22,Conveyor Belt Roller,Components,Germany,469.24,16,203.32,Distributor
2023-03-22,Steel Bearing 6205,Components,USA,143.16,35,69.42,Direct Industrial
2023-03-22,Hydraulic Cylinder HC-40,Hydraulics,Poland,7731.89,25,4266.96,Direct Industrial
2023-03-23,Gearbox Assembly GB-12,Motors,South Korea,25193.48,21,13822.8,Direct Industrial
2023-03-23,Safety Sensor Array,Automation,Poland,5452.16,25,2479.41,OEM
2023-03-23,Pneumatic Valve V-200,Hydraulics,USA,7518.38,48,3361.97,Direct Industrial
2023-03-23,Conveyor Belt Roller,Components,USA,874.59,30,381.67,Distributor
2023-03-23,PLC Controller Unit,Automation,Germany,17856.51,23,10695.04,Distributor
2023-03-23,Steel Bearing 6205,Components,Poland,49.26,12,23.16,Distributor
2023-03-23,Industrial Motor 5HP,Motors,Poland,5880.48,9,2928.99,OEM
2023-03-23,Safety Sensor Array,Automation,Germany,3623.2,20,1910.99,Distributor
2023-03-23,Conveyor Belt Roller,Components,USA,182.84,7,83.4,OEM
2023-03-24,Conveyor Belt Roller,Components,South Korea,751.5,28,361.17,Direct Industrial
2023-03-24,Industrial Motor 5HP,Motors,Germany,9064.15,16,5454.2,Direct Industrial
2023-03-24,Industrial Motor 5HP,Motors,Germany,10546.29,16,5687.73,Direct Industrial
2023-03-24,Industrial Motor 5HP,Motors,Poland,17035.99,29,9991.75,Distributor
2023-03-24,PLC Controller Unit,Automation,Poland,13726.35,17,7711.81,Distributor
2023-03-24,Hydraulic Cylinder HC-40,Hydraulics,Germany,5994.23,20,3400.27,Direct Industrial
2023-03-24,Gearbox Assembly GB-12,Motors,Germany,62555.96,48,32850.97,Direct Industrial
2023-03-25,Pneumatic Valve V-200,Hydraulics,Poland,1466.63,10,653.49,OEM
2023-03-25,Pneumatic Valve V-200,Hydraulics,Germany,3814.99,24,1627.78,OEM
2023-03-25,Pneumatic Valve V-200,Hydraulics,Germany,3795.22,25,1653.28,Distributor
